temp,rain,seed_type,yield
24.08,1123.86,0,95.5229
32.63,1378.03,1,90.178
33.0,404.77,1,76.6564
26.41,850.83,0,100.0
29.08,1225.4,1,96.0952
26.0,1234.87,1,95.9815
37.13,1371.92,0,67.7396
26.91,991.49,1,98.9021
24.38,139.95,0,23.3243
34.25,1154.48,1,88.8236
39.99,1403.31,1,71.4871
33.39,1046.97,1,92.2695
32.75,277.64,0,37.4793
28.16,754.45,0,99.5883
32.48,743.98,0,88.7969
26.34,210.0,1,45.5005
38.95,594.28,0,72.6164
20.87,1403.17,0,89.9365
31.25,661.98,1,99.3799
37.71,220.95,0,22.5203
21.28,200.67,1,43.4791
36.68,929.76,0,77.7112
36.47,1120.92,1,83.6663
30.14,998.43,1,98.8188
35.17,336.15,1,59.4391
23.72,646.49,1,100.0
32.78,1468.27,0,76.6844
28.08,1175.55,1,96.6934
28.35,114.71,1,24.8528
24.94,1169.36,1,96.7677
37.53,1202.13,0,70.1414
32.09,1339.59,1,91.9931
21.67,1127.97,0,95.4407
33.32,342.36,0,47.6897
20.64,1242.05,1,95.8954
35.63,276.41,1,48.7888
27.31,1264.5,0,92.71
38.77,436.13,0,47.8428
36.14,383.95,1,63.3123
30.17,889.17,0,94.5643
26.49,1097.96,0,96.0409
39.88,1325.39,1,72.6963
22.75,1423.42,0,89.5317
32.92,491.77,1,90.9884
24.19,1238.22,0,93.2356
30.5,640.79,1,100.0
37.43,1012.73,1,82.5699
30.69,1291.23,1,95.3053
20.4,547.25,1,100.0
27.23,365.38,0,66.3449
24.45,233.17,1,50.5196
25.85,720.53,1,100.0
23.86,1252.32,0,92.9536
27.16,1285.15,0,92.297
38.65,489.62,0,55.9182
28.99,1295.91,1,95.2491
35.02,775.91,1,89.9394
33.84,981.91,1,91.9269
23.84,867.66,0,100.0
23.79,513.81,1,100.0
38.09,1419.9,1,76.0292
31.06,111.67,1,24.1398
36.61,1193.46,1,82.4457
35.29,1290.3,1,84.5914
33.33,825.25,1,94.1781
30.71,175.84,0,26.1255
23.23,1107.68,1,97.5078
33.72,281.48,0,36.1822
28.47,707.29,1,100.0
22.53,347.57,0,61.8937
35.02,1122.13,1,87.2771
25.09,479.41,0,94.8513
34.24,924.25,1,91.6009
28.8,515.99,0,97.9973
21.31,1268.17,0,92.6366
20.3,392.03,1,81.1061
25.91,1268.05,1,95.5834
22.06,1056.05,1,98.1274
23.34,722.11,1,100.0
39.95,359.42,0,33.8521
29.2,433.62,0,79.3882
33.77,891.72,1,93.0829
22.51,536.09,1,100.0
30.4,1452.65,0,82.9369
23.32,1356.96,0,90.8609
26.73,357.94,0,64.4853
28.95,724.32,1,100.0
32.79,110.26,0,14.853
30.36,789.01,0,94.1089
24.39,767.53,0,100.0
26.79,1334.43,1,94.7868
34.57,296.54,0,36.4435
35.77,1289.0,0,72.7903
39.58,1370.55,0,61.645
34.68,117.09,0,14.3021
24.3,1458.93,0,88.8214
39.31,1499.63,0,59.7289
24.52,1258.55,1,95.6974
32.81,874.23,1,95.4705
38.39,1280.82,1,76.9639
36.71,1211.37,0,71.9907
21.94,1028.64,1,98.4563
24.8,377.57,1,78.5752
28.31,491.75,0,96.7233
28.14,574.36,1,100.0
34.61,1388.38,0,73.6953
32.12,771.48,1,97.2122
37.04,259.9,0,27.6527
34.19,1354.63,1,86.5574
36.03,1116.05,0,75.6132
33.93,935.06,1,92.2663
29.95,788.24,1,100.0
31.63,1320.37,0,82.5155
30.83,224.24,1,48.5848
22.18,1430.4,1,93.6352
24.59,1238.94,0,93.2212
35.86,1234.65,0,73.6596
21.95,463.43,0,90.8567
27.58,341.13,1,72.1976
29.13,1158.64,1,96.8963
33.34,259.34,1,50.9374
37.68,1421.04,1,77.0554
27.42,478.37,1,96.2151
27.93,233.89,0,38.9815
38.56,693.7,1,81.0887
39.52,1347.75,1,73.3212
27.13,415.9,0,78.9758
24.01,447.58,1,90.8263
28.26,1250.15,0,92.3355
24.42,1033.39,1,98.3993
28.44,563.0,1,100.0
33.85,314.94,0,41.1657
36.92,931.49,1,84.828
29.74,150.88,1,32.6915
28.95,1472.65,1,93.1281
33.4,705.84,0,86.5001
25.46,1381.49,0,90.3702
24.6,1389.79,1,94.1225
21.95,634.65,1,100.0
31.63,1133.65,0,86.2545
30.18,309.62,0,47.8251
36.95,241.29,1,39.8282
32.85,413.22,1,78.529
39.11,1154.96,0,67.1163
32.26,826.95,0,89.3438
21.68,1126.97,1,97.2764
33.77,820.56,1,93.0799
33.8,1340.08,1,87.7277
35.57,727.22,1,88.5677
36.67,1383.58,0,68.641
22.62,740.52,0,100.0
39.51,665.49,1,78.7168
25.02,260.5,0,43.4162
27.88,943.95,0,99.1209
30.09,1167.59,0,89.4307
34.27,579.97,1,91.8247
25.36,1245.73,1,95.8513
35.03,208.14,0,24.9347
31.66,1297.8,1,93.5782
34.36,1077.58,1,89.4795
33.13,269.94,0,35.7528
38.3,504.12,1,81.7431
21.6,283.45,1,61.4142
26.21,515.3,0,100.0
39.71,1268.54,1,73.806
37.04,1285.3,0,69.6849
32.99,141.93,0,18.9294
20.99,430.26,1,87.7952
33.67,413.29,0,60.5599
31.13,1473.31,0,80.7055
20.59,1004.38,0,97.9125
25.1,151.1,0,25.1837
37.78,1448.69,1,76.4682
25.19,1016.68,1,98.5998
38.02,660.49,0,74.9453
22.0,568.93,0,100.0
20.16,708.74,1,100.0
36.81,475.98,0,60.8524
34.75,602.65,1,90.634
31.98,1461.59,1,90.8223
25.57,164.5,1,35.6412
25.42,1143.85,0,95.123
24.44,603.87,1,100.0
36.17,803.82,1,87.0826
27.97,972.19,0,98.5562
30.75,1220.04,1,96.1595
39.32,1431.55,1,72.8197
21.52,346.01,0,61.5031
24.76,897.28,0,100.0
27.0,1352.99,0,90.9402
35.14,159.29,1,28.7916
22.92,300.48,1,65.0833
22.78,478.51,0,94.627
27.63,255.24,1,55.3019
21.16,548.45,0,100.0
37.91,705.43,1,82.7318
29.95,623.22,1,100.0
30.08,1449.46,0,83.8222
31.37,456.96,0,77.1958
25.34,902.68,1,99.9678
30.29,1477.56,1,93.0693
28.1,161.8,1,35.0568
36.12,804.29,1,87.1934
29.09,1199.13,1,96.4105
24.62,291.99,1,63.264
35.32,1218.42,0,75.3206
20.82,998.01,0,98.0398
37.49,898.93,0,76.2749
22.52,1124.14,0,95.5173
35.69,1395.64,1,82.3203
39.69,985.33,1,77.2592
37.58,1211.34,1,79.8156
39.69,1314.38,0,62.499
37.3,849.08,1,84.249
34.73,111.97,0,13.6381
29.04,754.23,1,100.0
26.44,1332.44,0,91.3513
29.12,1438.44,0,86.4259
33.81,155.03,1,29.8213
26.76,557.21,1,100.0
28.68,409.52,1,84.1654
34.98,393.67,0,52.9066
39.51,872.64,0,71.2324
24.18,966.62,0,98.6677
37.69,395.13,0,45.1811
38.11,1455.3,0,63.6288
21.94,423.27,0,80.8179
38.07,523.14,1,82.3137
31.26,1103.03,0,87.7986
29.97,164.33,0,25.2329
23.49,381.24,1,79.2166
36.67,896.43,0,78.3243
34.8,981.72,1,89.5114
31.94,213.13,0,29.9218
31.79,1052.15,0,87.4742
32.38,1343.19,0,80.1817
24.69,721.52,1,100.0
26.42,764.02,1,100.0
34.27,1026.89,1,90.3039
20.99,1113.74,1,97.4352
34.12,942.7,0,83.8509
38.5,213.16,0,20.5998
32.08,853.98,0,89.8008
37.46,676.08,1,83.8468
34.97,972.49,0,81.1179
35.46,885.35,0,81.3426
24.77,119.44,0,19.9069
34.29,405.35,0,57.1451
31.24,1262.83,1,95.0418
34.99,1146.06,0,77.6011
38.89,666.42,1,80.2847
34.39,187.45,1,35.1097
33.46,207.16,1,40.4606
37.7,1344.25,1,77.9081
21.74,1037.46,1,98.3504
30.72,807.17,0,93.2032
20.23,1079.24,1,97.8491
33.23,311.58,0,41.8306
23.28,430.34,1,87.809
34.87,911.19,1,90.2024
34.28,831.67,0,84.3084
32.88,306.06,0,41.4492
38.13,154.27,0,15.2898
38.37,773.09,0,74.0723
22.96,1216.45,1,96.2026
26.0,1136.52,0,95.2696
36.02,226.91,1,39.2954
25.35,108.24,0,18.0393
26.14,1416.37,1,93.8035
23.03,447.42,1,90.7977
22.77,937.39,1,99.5513
21.84,794.3,1,100.0
30.98,765.77,1,100.0
20.87,401.2,0,75.3006
30.14,996.25,0,92.7305
21.11,192.05,1,41.6117
38.26,936.04,0,73.6406
20.21,997.73,1,98.8273
35.39,1085.6,0,77.8247
38.57,435.77,1,61.8686
38.01,139.41,0,13.9357
39.66,521.14,1,78.3456
20.92,949.69,1,99.4037
24.07,178.39,1,38.6503
35.25,693.32,1,89.3709
25.63,192.73,1,41.7589
35.87,755.23,1,87.8362
36.68,1389.41,1,79.9309
21.75,756.64,1,100.0
32.67,713.09,0,88.3128
31.26,683.86,0,91.8496
26.03,1175.75,1,96.691
27.34,1093.19,0,96.1362
21.16,230.88,1,50.0247
21.27,1111.36,0,95.7727
26.88,929.23,0,99.4154
24.23,641.67,0,100.0
22.32,679.0,0,100.0
36.9,555.02,0,77.7516
26.4,312.78,0,53.1958
39.7,533.99,1,78.238
38.83,1253.89,1,76.1714
28.38,133.68,0,21.9433
30.12,1000.5,1,98.794
33.16,221.97,0,29.3535
38.29,276.07,0,27.078
35.19,771.12,0,82.0151
37.79,1260.29,1,78.6912
26.63,277.63,0,46.2715
23.22,1320.48,1,94.9543
25.91,426.1,0,81.526
26.43,1012.96,0,97.7408
33.67,203.47,0,26.2249
29.61,767.25,0,95.9841
22.84,1255.52,1,95.7338
30.85,377.63,0,61.4833
28.73,755.83,0,98.168
34.83,1265.48,1,86.0327
29.47,174.61,0,27.3941
23.35,1493.39,0,88.1323
25.28,632.76,1,100.0
24.5,1274.91,0,92.5017
36.17,526.18,0,79.5684
34.3,1006.99,0,82.1014
36.81,1254.55,1,81.2139
29.05,500.89,1,100.0
32.52,1112.76,0,84.435
39.79,179.04,0,15.7662
24.34,1331.82,1,94.8182
30.95,213.86,0,31.4372
27.21,818.92,1,100.0
24.72,104.5,1,22.6409
22.51,312.8,0,53.1997
34.67,935.15,1,90.3924
32.25,1451.14,1,90.2737
35.47,720.52,0,81.3188
24.76,194.1,0,32.3492
33.94,633.44,1,92.6408
26.73,1186.03,1,96.5676
37.35,183.01,0,19.092
37.83,113.66,0,11.4954
27.48,861.58,1,100.0
35.11,1435.09,0,71.5253
29.0,617.4,0,97.5045
37.17,1437.84,1,78.1239
27.92,206.42,0,34.4037
33.67,1329.83,0,77.2397
25.1,258.62,0,43.1038
20.89,1122.23,0,95.5553
34.58,925.45,0,83.0433
25.49,107.76,1,23.3472
35.76,1222.2,1,84.2229
32.62,239.99,0,32.5999
31.23,1226.19,0,85.3957
35.51,1296.23,1,83.9737
36.1,532.6,1,87.2428
24.06,233.46,1,50.5839
24.43,1165.65,1,96.8122
37.27,548.64,0,76.8147
29.89,558.28,1,100.0
22.0,358.9,0,64.7253
25.11,132.23,0,22.039
20.66,537.9,0,100.0
29.88,1092.24,0,91.4545
30.66,581.12,0,93.3479
23.7,884.89,1,100.0
20.26,1039.37,1,98.3276
27.44,1003.09,1,98.7629
37.4,1381.39,1,78.2352
21.62,885.71,0,100.0
34.15,324.13,1,60.4967
26.22,254.77,1,55.1997
31.71,1320.31,1,93.1857
21.45,1110.73,1,97.4713
37.51,787.69,0,76.2336
29.7,970.18,0,94.3504
32.35,1301.93,0,81.0783
20.11,616.18,0,100.0
36.72,1221.08,1,81.8579
20.11,451.41,1,91.4971
37.35,364.24,0,41.3552
20.22,406.77,1,83.6839
31.11,606.33,0,92.2372
33.81,823.1,1,92.9682
25.82,434.66,1,88.5661
38.13,388.78,1,57.5654
32.61,115.85,0,15.7448
24.55,128.16,0,21.3596
35.82,1214.73,0,74.1575
32.14,198.32,1,41.003
20.25,582.07,1,100.0
30.75,711.72,0,93.1207
37.04,1368.79,1,79.2807
30.12,1135.28,1,97.1767
24.69,183.09,0,30.5152
26.02,465.07,1,93.8871
39.45,1349.48,0,62.3875
35.86,306.95,0,35.4807
31.09,839.54,0,92.2698
38.48,212.26,1,32.2205
33.06,913.71,1,94.6884
33.68,849.53,0,85.7934
29.81,1207.75,0,89.3159
38.19,270.86,1,41.807
24.47,580.52,0,100.0
30.68,708.71,1,100.0
24.29,1376.7,1,94.2796
23.54,392.99,0,73.2479
23.99,412.09,0,78.0222
35.04,774.04,1,89.8951
32.19,434.69,0,69.6431
29.54,1072.15,0,92.7112
23.2,593.6,1,100.0
32.34,467.23,0,75.8632
23.31,1109.62,0,95.8077
22.41,810.82,1,100.0
32.95,1109.09,0,83.433
36.36,1144.8,0,74.2163
25.06,1023.15,0,97.5369
29.47,783.3,1,100.0
38.07,164.59,1,25.5747
33.13,796.29,0,87.166
30.68,1422.71,0,82.8383
34.44,1257.49,0,76.7508
25.92,153.47,0,25.5779
37.67,1111.18,1,80.7879
21.9,403.25,1,83.0692
28.76,1214.89,0,91.8105
29.44,336.28,1,71.3496
26.44,1156.9,1,96.9172
23.82,982.5,0,98.3499
38.03,260.41,1,40.5618
29.27,736.18,0,96.8324
39.89,179.12,1,25.0078
38.3,890.38,0,74.2379
35.03,1003.77,0,80.3485
32.38,700.29,1,96.5486
22.73,987.93,0,98.2413
32.78,248.87,0,33.5526
30.25,1281.17,0,86.7517
35.35,726.91,1,89.124
33.15,485.21,1,89.0203
26.98,1345.72,0,91.0855
39.92,124.92,1,17.4141
37.41,1476.37,1,77.0496
36.63,1217.16,1,82.1085
25.77,1183.84,1,96.594
35.11,422.84,0,57.7419
23.62,508.82,0,100.0
21.06,184.06,0,30.6773
32.16,560.1,0,89.6121
36.12,460.25,1,74.0062
24.34,435.62,0,83.9045
23.54,602.56,1,100.0
38.85,796.03,1,80.3725
25.28,507.76,0,100.0
27.92,786.7,1,100.0
38.91,239.12,0,22.4571
30.41,517.04,0,93.985
38.23,810.6,1,81.9188
36.09,1192.72,0,73.9094
35.29,1060.48,0,78.5541
25.33,1423.94,1,93.7127
25.59,1227.18,0,93.4564
27.28,969.25,1,99.169
37.36,329.36,0,35.8785
34.84,507.48,1,90.4066
22.67,679.15,0,100.0
39.1,854.02,0,72.2598
38.6,1128.46,0,68.9408
21.8,703.58,0,100.0
28.25,714.98,0,99.3809
35.84,268.48,1,46.9086
32.98,1379.63,1,89.2827
31.79,1235.87,1,93.984
25.31,770.8,0,100.0
20.48,492.1,0,98.0255
37.84,1463.98,1,76.1394
34.63,642.23,1,90.9325
31.96,1074.37,0,86.6023
29.2,310.52,1,66.8403
24.89,673.15,0,100.0
35.07,409.1,0,55.4348
39.75,925.31,0,70.1202
24.16,402.6,0,75.6501
29.48,786.9,0,96.3056
33.29,610.98,1,94.284
24.42,359.15,0,64.7878
30.07,735.36,0,94.8194
34.84,298.76,1,54.799
28.76,559.7,0,98.1107
38.57,594.57,1,81.0662
24.24,520.14,1,100.0
30.47,1227.81,0,87.2778
20.74,511.82,1,100.0
29.13,1032.09,0,94.5269
31.71,1294.14,1,93.4997
35.51,1407.06,0,71.0763
27.76,676.21,0,100.0
38.15,1083.21,0,70.9498
30.89,902.82,0,92.7123
31.39,855.56,1,99.0246
24.65,1229.27,1,96.0488
34.65,785.9,1,90.882
24.61,625.23,0,100.0
37.27,279.32,0,29.2877
28.06,125.86,1,27.2687
27.22,115.65,0,19.2748
33.02,485.98,0,77.1089
39.07,424.01,0,45.1371
21.95,743.22,0,100.0
35.88,1003.94,0,78.2295
36.21,1350.41,1,81.5675
31.94,1479.42,1,90.6848
37.05,1387.91,1,79.0199
22.47,823.09,1,100.0
28.28,196.07,1,42.4824
25.22,1342.57,0,91.1486
22.62,1392.15,0,90.1571
22.9,1368.12,0,90.6376
33.59,511.86,1,93.5284
28.66,1461.4,1,93.2632
26.52,762.16,1,100.0
31.23,657.19,0,91.9238
36.99,596.81,1,85.0345
36.29,518.19,0,79.2821
30.89,841.9,0,92.7755
35.08,345.79,1,61.0897
20.51,909.08,0,99.8185
23.74,653.54,0,100.0
29.1,1172.7,1,96.7276
28.96,1465.68,1,93.2118
23.35,393.56,1,81.3729
31.36,1437.05,0,80.8651
33.58,1052.3,1,91.718
20.52,1237.51,1,95.9499
26.0,316.09,0,54.0228
28.67,1287.33,1,95.3521
33.76,1229.07,1,89.1588
29.19,931.71,1,99.6195
38.04,255.08,0,25.4347
34.03,673.7,0,84.917
29.8,1331.58,0,86.8626
34.52,164.43,0,20.2541
38.35,896.71,1,81.6191
28.03,1418.02,0,89.5535
21.05,324.21,0,56.0534
32.97,449.95,1,84.0625
26.16,283.04,0,47.1727
22.73,581.12,0,100.0
22.82,943.39,0,99.1322
23.3,463.89,1,93.6816
33.09,661.99,0,87.2689
22.96,1335.36,0,91.2929
23.39,460.95,0,90.2387
31.54,248.28,0,35.5192
31.38,663.81,1,99.0405
26.96,561.08,1,100.0
21.95,1186.96,1,96.5565
28.31,958.83,0,98.0375
28.44,1287.33,1,95.352
20.52,939.22,0,99.2157
28.15,815.73,1,100.0
27.41,1461.83,0,88.7635
21.19,1121.04,0,95.5791
34.23,239.06,0,29.9097
37.1,667.47,1,84.7412
24.73,348.27,1,73.448
38.82,908.51,1,80.3402
29.06,939.6,0,96.568
28.29,905.43,0,99.1644
31.04,280.03,1,60.5768
21.43,461.0,0,90.2488
29.9,1019.61,0,92.8606
33.19,455.47,0,70.4127
37.53,638.99,1,83.6706
30.29,854.49,0,94.2626
23.79,240.7,1,52.1516
35.92,777.52,0,80.1995
26.73,1446.29,1,93.4445
26.66,1106.49,1,97.5221
24.25,1164.92,0,94.7017
39.8,908.49,0,70.3364
24.6,1141.53,1,97.1017
34.64,1199.38,0,77.4144
24.64,819.32,0,100.0
25.06,226.56,0,37.7601
23.3,1370.79,1,94.3505
34.58,1003.04,1,89.8219
32.71,272.44,0,36.8455
36.45,1171.9,0,73.4396
36.28,1404.48,0,69.2074
37.87,1075.15,1,80.7151
27.29,625.2,0,100.0
38.77,463.35,1,64.4833
30.48,961.69,1,99.2597
37.18,1356.14,0,67.9315
37.98,713.14,1,82.5412
27.94,540.78,1,100.0
24.39,1082.48,0,96.3505
34.17,450.44,1,79.7622
37.65,197.97,0,20.2569
37.29,348.54,0,39.043
22.99,1121.0,1,97.348
31.45,315.38,1,66.4769
36.21,1080.39,0,75.877
29.25,167.91,1,36.3813
32.73,386.02,0,57.9669
20.78,565.04,1,100.0
30.41,479.25,1,96.3696
23.12,394.45,0,73.6118
27.82,1271.07,1,95.5471
36.2,467.79,0,61.7888
39.78,354.88,0,33.687
34.37,107.82,0,13.393
36.08,1266.68,0,72.4683
38.22,872.06,0,74.4572
22.63,806.14,0,100.0
31.81,302.42,0,42.8948
24.14,750.51,1,100.0
33.35,1203.22,0,80.5544
24.33,1497.13,1,92.8344
39.43,794.73,1,78.9136
23.88,674.23,1,100.0
23.75,484.15,0,96.0372
22.76,616.81,0,100.0
32.3,1043.52,0,86.3904
30.74,570.26,1,100.0
29.98,1108.95,0,90.8599
27.59,1324.88,0,91.5025
29.46,695.2,1,100.0
30.7,717.61,1,100.0
35.56,606.22,1,88.5914
39.54,1144.01,0,66.2808
30.6,177.49,1,38.4568
32.12,1351.0,1,91.7804
35.69,321.11,0,38.2809
22.11,1075.24,1,97.8971
24.24,656.8,0,100.0
26.68,1233.03,1,96.0036
34.34,1058.84,1,89.7386
35.09,395.33,0,52.9002
22.27,1424.52,0,89.5096
32.15,984.65,0,87.9281
20.17,335.97,0,58.993
31.02,1038.49,0,89.6824
25.07,968.0,1,99.184
33.78,600.77,1,93.0549
20.86,801.73,1,100.0
25.22,824.73,1,100.0
32.01,1298.12,0,82.0066
27.74,170.42,0,28.4036
31.59,868.12,1,98.5238
32.43,1265.76,1,92.0323
35.35,1282.8,1,84.5348
20.78,1203.74,0,93.9252
31.42,612.1,1,98.9457
20.97,1051.39,0,96.9721
22.11,891.95,0,100.0
23.75,101.25,1,21.9368
29.3,371.59,0,64.3704
26.59,127.99,0,21.3308
24.14,1434.86,1,93.5816
28.98,583.93,1,100.0
31.57,594.79,1,98.5865
22.02,1189.62,1,96.5246
31.76,245.54,0,34.7705
22.87,408.49,0,77.1235
22.8,600.48,1,100.0
35.41,1192.58,0,75.623
26.08,210.57,0,35.095
29.72,348.26,0,57.7845
22.57,1257.53,0,92.8494
34.89,1167.96,1,87.0638
26.02,480.18,1,96.5315
20.31,1048.18,1,98.2219
33.96,125.62,0,15.9425
27.78,847.67,0,100.0
29.9,445.52,1,90.4663
29.69,912.79,1,99.8465
24.63,1416.54,1,93.8015
38.8,1087.78,1,78.2425
20.21,366.42,1,76.6233
23.44,530.72,0,100.0
32.7,1417.08,1,89.5538
20.18,524.75,0,100.0
22.05,205.45,1,44.5138
39.09,1447.98,0,61.3058
38.0,1159.02,0,69.8184
28.0,483.45,1,97.1042
36.48,218.7,0,24.0813
25.03,216.09,0,36.0144
30.58,708.66,1,100.0
28.56,714.08,1,100.0
25.87,1353.44,0,90.9312
27.66,388.81,0,72.2029
20.7,495.12,0,98.7802
28.13,1274.74,0,92.1829
21.71,915.27,0,99.6946
33.76,760.98,0,85.6102
21.34,526.04,0,100.0
38.56,757.46,0,73.598
35.68,1087.66,1,86.0469
33.95,419.8,0,60.9244
25.33,645.9,0,100.0
21.78,1456.62,1,93.3205
25.6,567.39,0,100.0
30.16,824.16,0,94.5916
24.76,1183.37,0,94.3326
32.48,1267.96,1,91.873
37.03,1111.52,1,82.382
33.56,786.88,0,86.1086
24.98,319.77,0,54.9436
32.09,1008.96,0,87.5981
24.61,528.09,0,100.0
38.53,200.69,1,30.3832
33.7,1003.96,1,91.9932
20.4,654.63,0,100.0
38.23,453.21,1,65.263
20.54,612.97,1,100.0
32.35,1032.79,0,86.4624
27.65,1369.03,1,94.3716
34.73,232.67,1,42.8816
39.33,980.09,0,70.0626
23.12,574.55,0,100.0
23.71,1310.6,0,91.7881
21.67,719.42,1,100.0
28.72,519.62,1,100.0
21.17,305.99,0,51.4982
25.77,1070.1,1,97.9588
26.3,316.96,0,54.2406
37.42,176.73,1,28.462
25.94,137.29,0,22.8824
28.77,527.81,1,100.0
37.86,1460.52,0,64.1313
39.23,599.71,0,71.9135
21.44,404.89,1,83.3562
35.13,393.68,1,67.9366
29.55,631.77,0,96.113
29.86,1118.99,0,90.972
26.1,1143.43,1,97.0788
23.38,813.93,0,100.0
23.52,854.34,1,100.0
32.81,1178.54,0,82.4076
22.67,1130.5,0,95.3899
28.53,247.85,1,53.7018
36.69,916.51,1,85.5752
28.97,894.14,1,100.0
33.17,1263.58,0,79.7924
31.66,1070.23,0,87.4539
28.14,872.0,0,99.6473
36.94,585.78,0,77.6555
34.47,512.02,0,83.8322
31.18,761.08,0,92.0486
22.86,1207.65,1,96.3082
30.07,472.57,0,85.4453
20.6,1291.12,1,95.3066
29.2,1419.08,1,93.7711
26.95,648.29,0,100.0
32.58,1159.28,1,92.9423
37.85,197.39,0,19.9344
20.51,467.97,1,94.3948
35.83,803.26,1,87.9234
30.02,1332.62,1,94.8086
29.29,776.85,0,96.7715
28.41,913.77,0,98.7082
38.39,1338.92,0,65.253
33.27,370.35,0,53.3441
29.83,142.43,1,30.8607
35.37,1043.05,0,78.725
24.17,761.11,1,100.0
38.9,1065.37,0,69.4304
26.56,1307.75,1,95.107
33.0,195.01,0,26.0078
26.23,862.93,1,100.0
24.38,871.85,1,100.0
22.76,1243.79,0,93.1243
26.79,154.74,1,33.5272
36.55,1204.5,0,72.5272
34.65,999.68,1,89.6701
20.25,878.62,0,100.0
31.57,896.27,1,98.5668
24.22,995.58,0,98.0885
26.74,837.15,0,100.0
23.26,1425.66,1,93.6921
21.12,255.03,1,55.2558
30.86,646.67,0,92.8552
23.21,854.55,0,100.0
30.49,1293.05,1,95.2834
32.29,948.35,1,96.192
37.77,1304.38,0,67.4829
36.53,775.12,0,78.6689
39.09,1408.96,1,73.6587
39.82,1046.05,0,67.5209
39.32,1224.43,0,65.1999
26.32,880.81,0,100.0
38.97,644.07,1,80.0732
25.7,375.41,1,78.1965
34.02,420.19,0,60.7772
25.89,298.39,1,64.6508
30.95,1186.92,1,96.557
36.03,707.94,0,79.9344
22.18,560.73,1,100.0
27.98,1003.22,1,98.7613
38.4,934.76,1,81.0817
26.15,180.55,1,39.1192
30.23,1289.05,1,95.3314
20.55,1182.19,0,94.3562
29.42,862.84,1,100.0
37.06,1312.27,1,79.8913
34.98,759.5,0,82.55
29.05,1389.33,0,87.5898
22.99,937.99,0,99.2402
38.9,1363.51,0,63.4882
20.25,1253.3,1,95.7604
32.5,1315.73,1,91.2639
27.91,622.14,0,100.0
22.11,509.02,1,100.0
33.05,540.03,1,94.8802
23.91,874.17,1,100.0
36.54,1279.6,0,71.0674
33.36,1335.85,1,88.8778
22.13,525.12,1,100.0
37.82,595.16,1,82.9583
38.95,1237.04,1,76.0896
23.94,1310.56,1,95.0733
32.67,1103.92,1,93.3901
32.86,841.18,1,95.341
38.6,217.41,0,20.8775
22.5,1205.63,0,93.8874
37.13,1196.48,1,81.1083
24.31,1353.11,1,94.5627
34.22,1187.49,1,88.4893
35.57,799.09,1,88.5702
27.87,749.36,1,100.0
27.33,1370.44,1,94.3547
39.7,799.32,0,70.7454
33.48,775.29,0,86.2879
25.32,913.32,0,99.7335
39.71,903.97,1,78.1769
35.44,1273.44,0,73.9205
21.74,779.62,1,100.0
39.01,1250.45,1,75.7637
36.42,181.84,0,20.0982
23.05,148.77,0,24.7957
37.73,1238.81,0,68.9048
28.67,681.44,1,100.0
38.47,327.58,1,48.9644
35.76,806.06,0,80.5919
24.29,1233.49,0,93.3301
27.59,391.16,1,80.9539
23.99,890.28,0,100.0
26.09,688.58,0,100.0
35.09,1342.61,0,73.4291
28.61,878.87,1,100.0
23.16,742.13,1,100.0
39.3,918.83,1,79.0203
34.49,756.16,0,83.7819
21.46,966.11,0,98.6777
39.04,1174.86,1,76.5998
33.72,509.74,1,93.2124
25.51,138.16,0,23.0263
27.02,101.62,1,22.0174
26.95,332.2,1,70.6347
38.09,170.11,1,26.3992
26.56,757.21,1,100.0
30.68,1220.6,0,86.8897
23.0,1307.23,0,91.8555
20.37,638.81,1,100.0
34.42,973.55,1,90.565
32.93,528.11,0,87.6646
25.94,289.74,0,48.2899
21.66,1021.6,0,97.568
24.22,499.32,0,99.8304
20.03,629.99,1,100.0
36.96,342.17,1,55.1253
20.55,1268.44,1,95.5787
28.36,1492.07,0,87.2704
39.18,1225.07,0,65.5411
35.99,954.84,0,78.9321
22.49,1437.89,1,93.5453
22.17,429.3,1,87.6269
27.79,580.15,0,100.0
39.6,656.14,1,78.509
32.08,855.14,0,89.8065
28.13,681.18,0,99.6814
36.63,690.69,1,85.915
34.05,333.93,0,44.3291
39.19,1303.89,0,63.9524
30.86,1309.1,0,84.6594
22.79,432.66,0,83.1641
34.18,608.91,1,92.045
36.61,943.19,1,85.4643
29.7,371.85,1,77.5736
30.59,200.55,1,43.4523
27.93,1160.09,0,94.7983
25.2,721.49,0,100.0
39.82,755.78,1,77.9559
38.51,535.05,1,81.2264
35.96,1038.88,1,85.9239
36.45,627.27,1,86.3651
21.79,1446.78,1,93.4386
23.72,411.52,0,77.8812
31.67,352.81,1,72.2396
20.2,1383.78,1,94.1947
36.2,214.95,0,24.0757
22.69,243.29,1,52.7128
37.02,803.19,0,77.4382
39.47,743.36,1,78.8204
33.38,1050.13,1,92.2526
33.18,1121.16,0,82.6376
36.9,849.22,0,77.7498
32.05,478.82,0,79.3481
27.89,1352.33,0,90.9534
32.02,215.43,0,30.1327
20.2,280.73,0,46.7885
21.75,885.88,0,100.0
35.44,324.11,0,39.3609
22.22,1170.97,1,96.7483
37.55,591.51,1,83.637
29.83,359.96,1,75.4927
22.15,814.88,1,100.0
34.55,1079.26,1,88.9706
22.5,234.31,1,50.7672
